session,quelle,thema,erstellt,teacher_name,teacher_model,overall_score,themenbezogenheit,logik-des-aufbaus,ausfuehrlichkeit-aussagekraft,sprachbeherrschung,komplexitaet,wortschatz-textverknuepfung,gebrauch-sprachlicher-strukturen,teacher_folder
25320108cf6a475ca747ccccdcb77ec2,ChatGPT-4,Giving mobile phones to the unemployed,2026-04-27T00:21:06.617414+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
c6c71f786e1e449a8038e92dbe733c77,Qwen3.6Plus,Giving mobile phones to the unemployed,2026-04-27T00:21:08.412902+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
13b5be9b187e469e89fae6e31ed81bfd,Kimi-K2.6,Giving mobile phones to the unemployed,2026-04-27T00:21:10.157040+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
d65106b7e1a545d0b3b2f081c2b1ea2e,GLM-5.1,Giving mobile phones to the unemployed,2026-04-27T00:21:11.986115+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
a268ba63b9374689a6b1f693711b8657,MiniMax-M2.7,Giving mobile phones to the unemployed,2026-04-27T00:21:13.729917+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
41445f33d36b4013be907375700cf69c,DeepSeek-V3.2,Giving mobile phones to the unemployed,2026-04-27T00:21:15.521239+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
cf7970a2aa474f3186361d8ccce15abe,GPT-5.5,Giving mobile phones to the unemployed,2026-04-27T00:21:17.511152+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
296b438b520d4b2595cc2b8799d7245f,DeepSeek-V4Pro,Giving mobile phones to the unemployed,2026-04-27T00:21:19.230789+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
8c4ab4a8106d4db8b5ed8b64f0b48e1d,ClaudeOpus4.6,Giving mobile phones to the unemployed,2026-04-27T00:21:20.910518+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
0e21fe258ede47568917239a7b9be325,ClaudeOpus4.7,Giving mobile phones to the unemployed,2026-04-27T00:21:22.640350+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
9d01f447597d426dbd16a8add0396790,Gemini3.1Pro,Giving mobile phones to the unemployed,2026-04-27T00:21:24.406920+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
055a05727f674a86840c73fbef2a6d3b,Student,International sporting occasions help to ease international tensions,2026-04-27T00:21:47.187591+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.14,5.0,4.5,4.0,3.5,4.0,4.0,4.0,claudeopus4-7-evaluator
a5bae42ce4604508afef0e8cbbf54cc0,ChatGPT-3,International sporting occasions help to ease international tensions,2026-04-27T00:21:48.752075+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.64,5.0,5.0,5.0,4.5,4.0,4.5,4.5,claudeopus4-7-evaluator
522208b72fc04c3f8d429df94673bb6a,ChatGPT-4,International sporting occasions help to ease international tensions,2026-04-27T00:21:50.678023+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
8972570074da45caa20b0d453b0dcb64,Qwen3.6Plus,International sporting occasions help to ease international tensions,2026-04-27T00:21:52.580709+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
5ae520d5023949baa44081cf5b18368a,Kimi-K2.6,International sporting occasions help to ease international tensions,2026-04-27T00:21:54.302277+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
f62cddcd903c4497a81c24487c2f9dc5,GLM-5.1,International sporting occasions help to ease international tensions,2026-04-27T00:21:56.088391+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
bc34cd43cd644ae49674a9a2cc6de3d2,MiniMax-M2.7,International sporting occasions help to ease international tensions,2026-04-27T00:21:57.790969+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
8ff190b642414a0cb1433808725efdf1,DeepSeek-V3.2,International sporting occasions help to ease international tensions,2026-04-27T00:22:00.092693+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
17b069e4b676446099ba15ff3f7840b5,GPT-5.5,International sporting occasions help to ease international tensions,2026-04-27T00:22:01.770325+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
b610aa0cb0ad47f89cabbf14eb9311b0,DeepSeek-V4Pro,International sporting occasions help to ease international tensions,2026-04-27T00:22:04.248543+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
25504c3d01b6478e9b7b05a296069561,ClaudeOpus4.6,International sporting occasions help to ease international tensions,2026-04-27T00:22:06.126615+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
cdea78f99fbb4c0989fa1c9c26a364ab,ClaudeOpus4.7,International sporting occasions help to ease international tensions,2026-04-27T00:22:08.695844+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
fdb817e5e24a42bf8c21274380244800,Gemini3.1Pro,International sporting occasions help to ease international tensions,2026-04-27T00:22:10.578004+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
abb200903ace4ccfa68f8f781d521e66,Student,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:33.793014+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.36,5.0,4.5,4.5,4.0,4.0,4.5,4.0,claudeopus4-7-evaluator
5b1f2e7e80b440999be71b0e9d59a3d3,ChatGPT-3,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:36.217107+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
96aee87f154e42d59f42e11e387791ff,ChatGPT-4,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:38.006200+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
a920b63a045e4887b38f0348a59a8005,Qwen3.6Plus,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:40.441034+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
d398ffad8f254a7fad1c2b043b0e51a1,Kimi-K2.6,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:42.682409+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
b63347f63e8d4ea6b1365046370a3a1b,GLM-5.1,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:46.643735+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
9feb425a49d54789b7ff13db3b9bd548,MiniMax-M2.7,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:49.197268+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
d95cb445717541d299ac998af7a845fe,DeepSeek-V3.2,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:51.015847+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
11249af17aa94f4a9e0a051edd3f7070,GPT-5.5,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:52.712829+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
b7a817a8177045b59871046e5365f178,DeepSeek-V4Pro,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:54.596942+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
3af2bc2fc68045bdb563945eb60dafce,ClaudeOpus4.6,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:56.340115+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
3f67516c04fe402cb942814c15bd9b25,ClaudeOpus4.7,The Non-Issue of Same Sex Marriage,2026-04-27T00:22:58.906391+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
39bfbe873d574a79a654d631f8e1b84b,Gemini3.1Pro,The Non-Issue of Same Sex Marriage,2026-04-27T00:23:01.363986+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
cda9125091dd42ca8b228acfc5ec1f36,Student,museums and art galleries will disappear soon?,2026-04-27T00:23:23.587817+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.36,5.0,4.5,4.5,4.0,4.0,4.5,4.0,claudeopus4-7-evaluator
5a684826de86434ab3f5b1b7355b0158,ChatGPT-3,museums and art galleries will disappear soon?,2026-04-27T00:23:25.483254+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
e3091a79f09249c2a861183517e7ecbc,ChatGPT-4,museums and art galleries will disappear soon?,2026-04-27T00:23:27.285407+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
8255f206c06049649c59b39f7fcf0be4,Qwen3.6Plus,museums and art galleries will disappear soon?,2026-04-27T00:23:30.044088+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
d6223ed85ef04752a6c0804d3fe3d7c0,Kimi-K2.6,museums and art galleries will disappear soon?,2026-04-27T00:23:31.978983+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
cfc4aca91ec44f00b35d34ef709db9e0,GLM-5.1,museums and art galleries will disappear soon?,2026-04-27T00:23:33.847571+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
9f7c6412fcdc4b938bde5d2ad172f4f9,MiniMax-M2.7,museums and art galleries will disappear soon?,2026-04-27T00:23:36.380649+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
0c1bd08f3c4c48c8b64d9b92f64b3c12,DeepSeek-V3.2,museums and art galleries will disappear soon?,2026-04-27T00:23:38.218228+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
ff6309088f294578a8d44632491d04c8,GPT-5.5,museums and art galleries will disappear soon?,2026-04-27T00:23:40.287842+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
6f01e23f12c6450982ee61d83dd1f481,DeepSeek-V4Pro,museums and art galleries will disappear soon?,2026-04-27T00:23:42.249663+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
66bd126727a44640a37c1cda66f2b6b0,ClaudeOpus4.6,museums and art galleries will disappear soon?,2026-04-27T00:23:44.122764+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
688138da896e446ab21be1d406ead0de,ClaudeOpus4.7,museums and art galleries will disappear soon?,2026-04-27T00:23:45.827243+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
69d65e88943f490997cd56d513d5d7c3,Gemini3.1Pro,museums and art galleries will disappear soon?,2026-04-27T00:23:47.667881+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
da501ce808fc440982259bf9ba65f2d5,Student,Artists' freedom to express ideas,2026-04-27T00:24:10.409546+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.36,5.0,4.5,4.5,4.0,4.0,4.5,4.0,claudeopus4-7-evaluator
14f6f064c0e04d9589dbf90e7f0f956e,ChatGPT-3,Artists' freedom to express ideas,2026-04-27T00:24:12.429979+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.93,5.0,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
81d11f8f30dc406787f3ed1e27f5ece3,ChatGPT-4,Artists' freedom to express ideas,2026-04-27T00:24:14.811958+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
a92361bd0c12407791c350977ec195bf,Qwen3.6Plus,Artists' freedom to express ideas,2026-04-27T00:24:16.666025+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
ce5503e1ad524b059d56199102447e25,Kimi-K2.6,Artists' freedom to express ideas,2026-04-27T00:24:18.601815+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
f8382f7a3f434e068676d8f552216036,MiniMax-M2.7,Artists' freedom to express ideas,2026-04-27T00:24:20.894157+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
2471d073a78542d7a3fef02df4897fee,DeepSeek-V3.2,Artists' freedom to express ideas,2026-04-27T00:24:22.736686+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
7986d28eac3744faa70aac40d1cbdd87,GPT-5.5,Artists' freedom to express ideas,2026-04-27T00:24:25.153450+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
935a66748d514d45a289d10c589d5f62,DeepSeek-V4Pro,Artists' freedom to express ideas,2026-04-27T00:24:27.912754+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,claudeopus4-7-evaluator
70ae70dedc6d4a6ea107b12d5aae8a3f,ClaudeOpus4.6,Artists' freedom to express ideas,2026-04-27T00:24:29.874537+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
3f2fcc9ae2da4ec0964d9ff76af3d512,ClaudeOpus4.7,Artists' freedom to express ideas,2026-04-27T00:24:31.574795+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
a81a138ae7b345d18d4cc7c8cd3d8486,Gemini3.1Pro,Artists' freedom to express ideas,2026-04-27T00:24:33.364277+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5,claudeopus4-7-evaluator
a7aba2bd74ad41ae986092f532347287,Student,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:24:56.362414+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.36,5.0,4.5,4.5,4.0,4.0,4.5,4.0,claudeopus4-7-evaluator
95749b8a85d14755b84c1777e3110b26,ChatGPT-3,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:24:59.796825+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
5a292344c1354fb3b9af924d17d615a1,ChatGPT-4,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:01.820869+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
5d1815efc35d451d874ec6eacd06d2e5,Qwen3.6Plus,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:03.779630+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
7b9f878b4f434fc795b9c5df1307e1b8,Kimi-K2.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:05.725208+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
7bd19cb1ae6048a5a7d677c7fff04c72,GLM-5.1,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:07.548956+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
4d549f922fb54c6b9590d5b16125b7d0,MiniMax-M2.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:09.662777+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
cd0257822b8441ce8f998537ca51b097,DeepSeek-V3.2,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:12.232363+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
b224c5664af3494bbce3320863fdd5e1,GPT-5.5,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:13.957406+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
baa214adaff5422995b45a031f427f0e,DeepSeek-V4Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:15.664162+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
a7eed130a7874d5287d11a53f602ef79,ClaudeOpus4.6,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:17.614206+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
24b6a8e2f4474171a3577ed4f9c0bb05,ClaudeOpus4.7,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:19.641329+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
dc4f8b92742f48e7973fa29680ed938d,Gemini3.1Pro,Should governments be responsible to help the unemployed and homeless,2026-04-27T00:25:21.412862+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
a7f3e54e51e54d15921de3d1289a1c42,Student,Knowledge from experience is more important than that from books,2026-04-27T00:25:48.684863+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.29,5.0,4.5,4.0,4.0,4.0,4.5,4.0,claudeopus4-7-evaluator
b8cc6d84c78c4226aec1f985974ab2a0,ChatGPT-3,Knowledge from experience is more important than that from books,2026-04-27T00:25:50.976329+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.71,5.0,5.0,5.0,5.0,4.0,4.5,4.5,claudeopus4-7-evaluator
2588a011d2ac4c9498deed9a718c99f5,ChatGPT-4,Knowledge from experience is more important than that from books,2026-04-27T00:25:52.642742+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
0dc9ae40df4641a98b4e18abebaa7724,Qwen3.6Plus,Knowledge from experience is more important than that from books,2026-04-27T00:25:54.462137+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
bd81fb60d0f7431cbb6c20e4dc91ff02,Kimi-K2.6,Knowledge from experience is more important than that from books,2026-04-27T00:25:56.244544+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
30fd49c9ae6b4a61b132bcf68463a017,GLM-5.1,Knowledge from experience is more important than that from books,2026-04-27T00:25:57.956558+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
d7e74b245d12472aaf9829acc7905a63,MiniMax-M2.7,Knowledge from experience is more important than that from books,2026-04-27T00:25:59.719100+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
541ebf34190a4cccbca7f0e1b2729997,DeepSeek-V3.2,Knowledge from experience is more important than that from books,2026-04-27T00:26:01.694276+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.36,5.5,5.5,5.5,5.5,5.0,5.0,5.5,claudeopus4-7-evaluator
b7f4fd817a69439b8357af301c536582,GPT-5.5,Knowledge from experience is more important than that from books,2026-04-27T00:26:03.519963+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
24c316e630df419fa04d09b2ab4a0c5e,DeepSeek-V4Pro,Knowledge from experience is more important than that from books,2026-04-27T00:26:05.334195+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
d6066d38721a4038861382895218293b,ClaudeOpus4.6,Knowledge from experience is more important than that from books,2026-04-27T00:26:07.133713+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
0e925dae481642279f2ba6097842b7ea,ClaudeOpus4.7,Knowledge from experience is more important than that from books,2026-04-27T00:26:08.824372+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
03c2bde3a0634465981c67bda4495fc1,Gemini3.1Pro,Knowledge from experience is more important than that from books,2026-04-27T00:26:10.553285+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,claudeopus4-7-evaluator
f73be25715cc439ab7b4a17ceabe6765,Student,Several languages are in danger of extinction,2026-04-27T00:26:31.197007+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,4.29,5.0,4.5,4.0,4.0,4.0,4.5,4.0,claudeopus4-7-evaluator
444978d23e074fa0acd63df32520c01b,ChatGPT-3,Several languages are in danger of extinction,2026-04-27T00:26:33.570898+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.0,claudeopus4-7-evaluator
e6c47c41d6f1498eb9aa4a90438e35e2,ChatGPT-4,Several languages are in danger of extinction,2026-04-27T00:26:35.308090+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
42e9b2ac7c074cd58727771192ebbddd,Qwen3.6Plus,Several languages are in danger of extinction,2026-04-27T00:26:37.189843+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.43,5.5,5.5,5.5,5.5,5.0,5.5,5.5,claudeopus4-7-evaluator
30b6a709bdd542fb9a334d614f9ebd49,Kimi-K2.6,Several languages are in danger of extinction,2026-04-27T00:26:39.468286+00:00,ClaudeHaiku4.5 Evaluator,anthropic/claude-haiku-4.5,5.57,6.0,5.5,5.5,5.5,5.5,5.5,5.5,claudeopus4-7-evaluator
